BHC_NAME,RSSD_ID,REPORTING_MONTH,PORTFOLIO_ID,SEGMENT_ID,Product Type,Age,Credit Score,Delinquency Status,Education Level,# Accounts,$ Outstandings,# Accounts in Repayment,$ Outstandings in Repayment,# New Disbursements,$ New Disbursements,$ Unpaid Principal Balance with Co-Signer,$ Unpaid Principal Balance in Grace,$ Unpaid Principal Balance in Deferment,$ Unpaid Principal Balance in Forbearance,$ Gross Contractual Charge-offs,$ Bankruptcy Charge-offs,$ Recoveries,$ Net Charge-offs,Adjustment Factor,WAL,Security,# New Accounts,$ New Accounts,$ Commitments,$ Modifications,Geography,LTV Ratio,$ New Commitments,Original LTV,# New accounts,$ New accounts,$ Gross contractual charge-offs,$ Bankruptcy charge-offs,$ Net charge-offs,$ Adjustment factor,$ Foreclosure,$ New foreclosure,$ Other Real Estate Owned (OREO),$ New OREO,Weighted Average Life of Loans,LTV,Delinquency,$ Commitment,$ Commitment Increases,$ Commitment Decreases,$ Adjustment Factor,$ New Foreclosure,$ Commitment (HELOC only),$ New commitments (HELOC only),$ Commitment increases (HELOC only),$ Commitment decreases (HELOC only),Adjustment factor to reconcile $ gross contractual charge-offs to $ net charge-offs,$ Receivables,$ Unpaid principal balance,$ New commitments,# Accounts charged-off,Adjustment factor,$ O/S for 30+ DPD in last 24 months,# Accounts 30+ DPD in last 24 months
Sample Bank,123456,2025-02,IntHE,10302020201,01:HELOAN,02:> Three years old,03:N/A,,,2779,647055.8084,,,,,,,,,1.61,0.13,10811.39693,1.48,,,,3,1.77,,,02:EMEA,,0,,205,1159287.435,26464.86739,23060.86087,38714.33133,,359611.1477,98419.73503,367128.7428,37875.41863,103,02:>= 80,01:Current & 1-29 DPD,0,0,0,-0.78,1.84,,,,,2172.085154,,,,,,,
Sample Bank,123456,2025-02,IntHE,10302020202,01:HELOAN,02:> Three years old,03:N/A,,,2860,446499.2682,,,,,,,,,1.31,0.3,11165.09454,0.88,,,,8,1.71,,,02:EMEA,,0,,89,475542.7747,11986.82224,8205.464869,9027.192573,,386990.0139,99969.87529,74533.31257,20857.21154,316,02:>= 80,02:30-89 DPD,0,0,0,-0.87,1.4,,,,,-2689.563148,,,,,,,
Sample Bank,123456,2025-02,IntHE,10302020203,01:HELOAN,02:> Three years old,03:N/A,,,2423,1476326.964,,,,,,,,,1.68,0.81,2910.847693,1.68,,,,50,9.32,,,02:EMEA,,0,,41,310246.3365,4514.000069,26805.7001,28408.85247,,298754.9774,107272.7308,106960.6716,98291.53574,211,02:>= 80,03:90-119 DPD,0,0,0,-0.91,1.52,,,,,2895.953973,,,,,,,
Sample Bank,123456,2025-02,IntHE,10302020204,01:HELOAN,02:> Three years old,03:N/A,,,1122,3377337.29,,,,,,,,,1.93,1.9,24194.7532,0.38,,,,33,1.01,,,02:EMEA,,0,,440,731320.4804,40612.1823,18055.0208,34472.4499,,485995.6107,232718.9015,482548.8029,182115.061,189,02:>= 80,04:120-179 DPD,0,0,0,-0.15,1.72,,,,,-3393.517235,,,,,,,
Sample Bank,123456,2025-02,IntHE,10302020205,01:HELOAN,02:> Three years old,03:N/A,,,4447,3041408.664,,,,,,,,,1.48,0.16,3366.176476,2.93,,,,8,8.57,,,02:EMEA,,0,,77,488050.5719,9897.788378,21033.82105,27565.43295,,51759.9576,19339.95529,322057.4591,160989.2838,114,02:>= 80,05:180+ DPD,0,0,0,-0.02,1.93,,,,,863.8912004,,,,,,,
Sample Bank,123456,2025-02,IntHE,10303010101,01:HELOAN,01:<= Three years old,03:N/A,,,2407,1746995.955,,,,,,,,,0.15,1.46,7344.507526,0.57,,,,0,7.5,,,03:LATAM,,0,,130,1173209.29,47272.04307,10900.02013,50827.55567,,174845.5353,146617.6548,424041.7079,29947.9473,281,01:< 80,01:Current & 1-29 DPD,0,0,0,0.42,1.07,,,,,81.05158013,,,,,,,
Sample Bank,123456,2025-02,IntHE,10303010102,01:HELOAN,01:<= Three years old,03:N/A,,,2690,1711431.878,,,,,,,,,1.5,0.79,32596.19706,0.43,,,,39,9.25,,,03:LATAM,,0,,352,434185.7004,45903.86547,8412.104445,21719.77286,,306133.6971,2693.577717,79094.60356,71143.92497,351,01:< 80,02:30-89 DPD,0,0,0,-0.77,1.41,,,,,3127.212448,,,,,,,
Sample Bank,123456,2025-02,IntHE,10303010103,01:HELOAN,01:<= Three years old,03:N/A,,,3157,3024575.301,,,,,,,,,1.76,1.13,1025.829479,1.25,,,,5,8.05,,,03:LATAM,,0,,423,1406913.773,12970.72552,19203.51088,31148.40692,,342154.5219,263680.3881,413812.2318,150955.3768,79,01:< 80,03:90-119 DPD,0,0,0,-0.02,0.85,,,,,-3386.893294,,,,,,,
Sample Bank,123456,2025-02,IntHE,10303010104,01:HELOAN,01:<= Three years old,03:N/A,,,2233,3268843.965,,,,,,,,,0.12,0.27,29198.68806,1.36,,,,24,3.3,,,03:LATAM,,0,,276,639619.4806,37490.23183,21063.71417,29355.25794,,69622.17257,14150.00984,219858.4727,105263.5531,137,01:< 80,04:120-179 DPD,0,0,0,-0.18,1.95,,,,,-3065.257961,,,,,,,
Sample Bank,123456,2025-02,IntHE,10303010105,01:HELOAN,01:<= Three years old,03:N/A,,,2152,1732812.409,,,,,,,,,1.53,1.91,37344.75732,1.92,,,,12,8.59,,,03:LATAM,,0,,6,1944305.126,43050.57797,9233.381415,14939.20206,,167902.0379,63847.93854,493607.3177,278281.0812,46,01:< 80,05:180+ DPD,0,0,0,0.71,0.23,,,,,-1903.597685,,,,,,,
Sample Bank,123456,2025-02,IntHE,10303010201,01:HELOAN,01:<= Three years old,03:N/A,,,630,1552657.482,,,,,,,,,0.36,1.7,26066.83822,1.31,,,,43,2.42,,,03:LATAM,,0,,28,751600.0844,48041.77584,12548.08132,34523.01894,,143100.7962,7113.330251,106972.3689,62357.09254,214,02:>= 80,01:Current & 1-29 DPD,0,0,0,-0.85,1.77,,,,,-2040.250042,,,,,,,
Sample Bank,123456,2025-02,IntHE,10303010202,01:HELOAN,01:<= Three years old,03:N/A,,,4775,3666677.835,,,,,,,,,1.54,0.84,27465.86539,1.41,,,,37,4.37,,,03:LATAM,,0,,93,220476.0169,29677.47312,24460.29958,26671.90731,,439617.9297,293786.3939,78195.97103,32319.61566,67,02:>= 80,02:30-89 DPD,0,0,0,0.69,1.93,,,,,3312.617574,,,,,,,
Sample Bank,123456,2025-02,IntHE,10303010203,01:HELOAN,01:<= Three years old,03:N/A,,,4235,2172946.796,,,,,,,,,1.91,1.58,3649.326787,1.26,,,,28,1.19,,,03:LATAM,,0,,363,220780.8022,12312.76219,28178.04417,36841.47957,,101792.7243,64693.67617,13152.37663,8974.261161,241,02:>= 80,03:90-119 DPD,0,0,0,-0.69,0.59,,,,,3588.027055,,,,,,,
Sample Bank,123456,2025-02,IntHE,10303010204,01:HELOAN,01:<= Three years old,03:N/A,,,2762,760264.7512,,,,,,,,,1.11,1.15,3335.216988,2.91,,,,17,4.84,,,03:LATAM,,0,,379,933769.7101,7790.500884,10957.27552,15412.55942,,230870.1769,31881.18888,367830.3873,34664.77256,189,02:>= 80,04:120-179 DPD,0,0,0,0.87,1.03,,,,,117.4355222,,,,,,,
Sample Bank,123456,2025-02,IntHE,10303010205,01:HELOAN,01:<= Three years old,03:N/A,,,933,1984397.284,,,,,,,,,1.46,1.26,18482.40083,2.92,,,,36,0.57,,,03:LATAM,,0,,341,1439290.939,24937.62598,25066.21156,31521.43671,,407951.2085,22789.65307,116475.632,116126.1209,273,02:>= 80,05:180+ DPD,0,0,0,0.51,0.41,,,,,2400.009998,,,,,,,
Sample Bank,123456,2025-02,IntHE,10303020101,01:HELOAN,02:> Three years old,03:N/A,,,3746,3692020.879,,,,,,,,,0.56,1.04,16976.45758,0.46,,,,33,9.4,,,03:LATAM,,0,,136,170582.7975,42926.99783,23661.10465,49611.64491,,193771.1534,136592.5083,132007.7209,40550.36986,78,01:< 80,01:Current & 1-29 DPD,0,0,0,0.57,1.63,,,,,-2463.364672,,,,,,,
Sample Bank,123456,2025-02,IntHE,10303020102,01:HELOAN,02:> Three years old,03:N/A,,,4270,3150948.551,,,,,,,,,0.11,1.85,9229.414959,2.51,,,,22,1.27,,,03:LATAM,,0,,286,717462.3389,11383.26098,28460.30783,30614.15385,,474086.0076,443964.8626,309966.9836,277447.4175,147,01:< 80,02:30-89 DPD,0,0,0,0.85,1.39,,,,,-4193.543264,,,,,,,
Sample Bank,123456,2025-02,IntHE,10303020103,01:HELOAN,02:> Three years old,03:N/A,,,1237,3007247.926,,,,,,,,,1.18,1.64,25241.03906,0.58,,,,36,8.57,,,03:LATAM,,0,,218,1155669.953,28551.7495,24563.8115,27874.52194,,196446.8622,138509.7311,25686.71649,10583.59018,202,01:< 80,03:90-119 DPD,0,0,0,0,1.67,,,,,-2355.865592,,,,,,,
Sample Bank,123456,2025-02,IntHE,10303020104,01:HELOAN,02:> Three years old,03:N/A,,,1736,2410507.796,,,,,,,,,1.45,0.99,11040.44313,1.17,,,,8,3.81,,,03:LATAM,,0,,129,1225356.872,25577.24844,13596.33887,28133.14418,,253716.0308,143382.4905,126692.8956,34356.9647,169,01:< 80,04:120-179 DPD,0,0,0,0.57,0.13,,,,,-622.0158661,,,,,,,
Sample Bank,123456,2025-02,IntHE,10303020105,01:HELOAN,02:> Three years old,03:N/A,,,1718,1836932.46,,,,,,,,,1,1.32,827.2103204,2.37,,,,16,0.15,,,03:LATAM,,0,,335,1131136.496,1673.564611,20464.4811,21310.83539,,267172.6997,132508.3261,141915.6899,40629.62432,238,01:< 80,05:180+ DPD,0,0,0,-0.14,1.77,,,,,-3572.347308,,,,,,,
Sample Bank,123456,2025-02,IntHE,10303020201,01:HELOAN,02:> Three years old,03:N/A,,,994,3889615.803,,,,,,,,,1.47,1.96,6101.963322,0.85,,,,14,2.43,,,03:LATAM,,0,,19,497250.9854,31480.82348,5964.388239,31343.2484,,27673.11996,1451.573849,219889.0846,117539.5068,203,02:>= 80,01:Current & 1-29 DPD,0,0,0,-0.15,0.33,,,,,-2877.284652,,,,,,,
Sample Bank,123456,2025-02,IntHE,10303020202,01:HELOAN,02:> Three years old,03:N/A,,,2203,1538208.04,,,,,,,,,1.93,1.29,2512.124411,1.2,,,,31,0.99,,,03:LATAM,,0,,394,582332.239,38383.73126,682.8769767,36554.48383,,483239.3473,374145.9697,139540.681,106803.0035,179,02:>= 80,02:30-89 DPD,0,0,0,-0.7,0.82,,,,,1597.297644,,,,,,,
Sample Bank,123456,2025-02,IntHE,10303020203,01:HELOAN,02:> Three years old,03:N/A,,,3619,4863495.364,,,,,,,,,0.35,0.68,256.0147868,0.26,,,,11,3.28,,,03:LATAM,,0,,476,338860.9921,32203.39336,4423.637327,36371.0159,,155857.9278,38958.37502,141866.0108,40680.08613,183,02:>= 80,03:90-119 DPD,0,0,0,0.28,1.16,,,,,3372.30802,,,,,,,
Sample Bank,123456,2025-02,IntHE,10303020204,01:HELOAN,02:> Three years old,03:N/A,,,2178,572595.9801,,,,,,,,,1.49,0.31,7010.4778,0.82,,,,12,9.28,,,03:LATAM,,0,,230,262892.7594,15113.60797,9260.915275,17364.04545,,450385.6052,372379.235,409778.9872,121853.6917,252,02:>= 80,04:120-179 DPD,0,0,0,-0.92,1.74,,,,,-1885.486545,,,,,,,
Sample Bank,123456,2025-02,IntHE,10303020205,01:HELOAN,02:> Three years old,03:N/A,,,1085,1819353.203,,,,,,,,,0.16,1.77,4840.112903,0.21,,,,29,8.33,,,03:LATAM,,0,,124,493690.0839,15840.72009,29973.0208,40973.62799,,256429.8323,164874.4108,50858.47491,624.2382322,340,02:>= 80,05:180+ DPD,0,0,0,-0.38,1.28,,,,,-2521.796548,,,,,,,
Sample Bank,123456,2025-02,IntHE,10304010101,01:HELOAN,01:<= Three years old,03:N/A,,,994,367691.8978,,,,,,,,,0.97,0.17,32883.98289,1.96,,,,6,3.8,,,04:APAC,,0,,261,1764632.577,33785.36051,12658.29085,13559.66847,,326564.2141,108284.3306,421979.7901,174908.1252,36,01:< 80,01:Current & 1-29 DPD,0,0,0,0.04,1.86,,,,,4749.087473,,,,,,,
Sample Bank,123456,2025-02,IntHE,10304010102,01:HELOAN,01:<= Three years old,03:N/A,,,1786,4083444.888,,,,,,,,,0.95,0.66,2161.431475,0.85,,,,31,3.24,,,04:APAC,,0,,93,422848.6208,9900.441364,20160.91383,27899.92372,,295246.9631,265915.4908,325848.0867,265279.8848,52,01:< 80,02:30-89 DPD,0,0,0,0.84,1.14,,,,,-4755.398629,,,,,,,
Sample Bank,123456,2025-02,IntHE,10304010103,01:HELOAN,01:<= Three years old,03:N/A,,,1962,278477.1562,,,,,,,,,1.22,1.49,16114.15373,2.84,,,,2,4.59,,,04:APAC,,0,,12,1162279.676,16905.65544,11670.46425,12461.96596,,484717.9558,203763.6169,284826.7877,73185.07235,248,01:< 80,03:90-119 DPD,0,0,0,-0.74,0.93,,,,,3013.44751,,,,,,,
Sample Bank,123456,2025-02,IntHE,10304010104,01:HELOAN,01:<= Three years old,03:N/A,,,1364,4003498.935,,,,,,,,,1.21,0.52,19992.45113,2.97,,,,42,7.95,,,04:APAC,,0,,244,1998808.683,22174.48526,12212.73572,14394.76986,,499262.2586,348971.1587,306575.468,165730.9979,277,01:< 80,04:120-179 DPD,0,0,0,-0.31,1.47,,,,,-4761.429418,,,,,,,
Sample Bank,123456,2025-02,IntHE,10304010105,01:HELOAN,01:<= Three years old,03:N/A,,,1061,606482.4997,,,,,,,,,0.59,0.3,20622.82951,1.66,,,,50,6.77,,,04:APAC,,0,,133,1880908.28,32556.391,11582.77716,23516.33865,,437995.0096,229974.9122,416897.5472,191138.0089,82,01:< 80,05:180+ DPD,0,0,0,0.53,1.88,,,,,1294.656211,,,,,,,
Sample Bank,123456,2025-02,IntHE,10304010201,01:HELOAN,01:<= Three years old,03:N/A,,,2169,1849097.18,,,,,,,,,0.61,1.41,17216.54546,0.67,,,,26,3.93,,,04:APAC,,0,,287,1202463.194,36629.40796,1591.763276,21004.62578,,125868.557,70561.27082,450486.5897,15600.03934,314,02:>= 80,01:Current & 1-29 DPD,0,0,0,-0.64,1.12,,,,,-4751.592233,,,,,,,
Sample Bank,123456,2025-02,IntHE,10304010202,01:HELOAN,01:<= Three years old,03:N/A,,,4296,1502741.511,,,,,,,,,0.94,1.66,5260.016888,2.53,,,,36,7.7,,,04:APAC,,0,,294,1439950.373,9838.418503,174.0270234,4752.428638,,201354.6815,4560.434526,472173.2944,94139.66404,300,02:>= 80,02:30-89 DPD,0,0,0,-0.69,1.87,,,,,2576.551918,,,,,,,
Sample Bank,123456,2025-02,IntHE,10304010203,01:HELOAN,01:<= Three years old,03:N/A,,,4195,1471335.32,,,,,,,,,0.43,1.46,31767.90785,0.67,,,,28,0.2,,,04:APAC,,0,,100,794768.6329,34968.29937,1257.903522,4458.295037,,405663.8931,163810.3916,393133.6074,129275.4314,190,02:>= 80,03:90-119 DPD,0,0,0,0.83,0.12,,,,,3141.549816,,,,,,,
Sample Bank,123456,2025-02,IntHE,10304010204,01:HELOAN,01:<= Three years old,03:N/A,,,48,4796743.032,,,,,,,,,0.27,1.52,1022.869429,2.49,,,,34,2.2,,,04:APAC,,0,,130,591487.6296,2638.446068,26520.89621,28136.47285,,345347.6395,108306.5556,193485.6309,92969.83682,210,02:>= 80,04:120-179 DPD,0,0,0,0.62,1.01,,,,,1414.1745,,,,,,,
Sample Bank,123456,2025-02,IntHE,10304010205,01:HELOAN,01:<= Three years old,03:N/A,,,3249,810257.336,,,,,,,,,0.13,1.45,1869.583925,0.05,,,,21,4.91,,,04:APAC,,0,,194,622994.3012,8137.17314,8005.574238,14273.16345,,289265.8813,157197.0549,306768.535,75986.54062,277,02:>= 80,05:180+ DPD,0,0,0,0.65,0.75,,,,,-1218.721249,,,,,,,
Sample Bank,123456,2025-02,IntHE,10304020101,01:HELOAN,02:> Three years old,03:N/A,,,3351,3364070.092,,,,,,,,,1.89,1.41,10108.7288,0.63,,,,48,3.68,,,04:APAC,,0,,313,852125.2228,14736.43282,3933.594678,8561.298694,,226299.0109,181854.3303,431233.2718,208383.3408,184,01:< 80,01:Current & 1-29 DPD,0,0,0,0.43,1.08,,,,,-3284.223857,,,,,,,
Sample Bank,123456,2025-02,IntHE,10304020102,01:HELOAN,02:> Three years old,03:N/A,,,3480,3504086.413,,,,,,,,,0.44,1.05,8345.486069,1.78,,,,41,6.26,,,04:APAC,,0,,424,907623.1348,9022.125125,18723.87838,19400.51744,,319638.7792,268230.6778,335244.6594,54558.10733,69,01:< 80,02:30-89 DPD,0,0,0,0.46,1.47,,,,,2324.22592,,,,,,,
Sample Bank,123456,2025-02,IntHE,10304020103,01:HELOAN,02:> Three years old,03:N/A,,,4858,1413776.108,,,,,,,,,0.14,0.9,20816.21264,0.44,,,,10,8.45,,,04:APAC,,0,,270,973417.782,39462.70743,8387.409522,27033.90432,,417316.4455,273639.8093,228603.8825,155296.9153,336,01:< 80,03:90-119 DPD,0,0,0,-0.84,0.24,,,,,2766.878323,,,,,,,
Sample Bank,123456,2025-02,IntHE,10304020104,01:HELOAN,02:> Three years old,03:N/A,,,2570,1384305.706,,,,,,,,,0.52,0.88,10089.19782,0.38,,,,1,2.52,,,04:APAC,,0,,333,1134432.121,35683.18703,1232.328336,26826.31754,,337260.0907,335624.2703,157332.938,94709.48918,276,01:< 80,04:120-179 DPD,0,0,0,0.64,0.35,,,,,2401.241068,,,,,,,
Sample Bank,123456,2025-02,IntHE,10304020105,01:HELOAN,02:> Three years old,03:N/A,,,2079,2733243.599,,,,,,,,,0.69,0.79,389.7740066,0.67,,,,6,4.45,,,04:APAC,,0,,371,213143.5989,12262.07612,29532.37794,41404.68005,,59541.31726,23933.20253,476678.125,25660.31366,222,01:< 80,05:180+ DPD,0,0,0,0.31,1.06,,,,,1014.699581,,,,,,,
Sample Bank,123456,2025-02,IntHE,10304020201,01:HELOAN,02:> Three years old,03:N/A,,,1382,3739511.79,,,,,,,,,0.87,0.1,14051.72222,2.43,,,,41,1.32,,,04:APAC,,0,,214,788909.0161,19992.00859,17244.59467,23184.88104,,202223.1199,5157.84177,290632.1306,89786.69116,105,02:>= 80,01:Current & 1-29 DPD,0,0,0,0.31,0.81,,,,,-1818.62101,,,,,,,
Sample Bank,123456,2025-02,IntHE,10304020202,01:HELOAN,02:> Three years old,03:N/A,,,3346,946678.8104,,,,,,,,,0.61,0.18,4175.802711,2.81,,,,41,2.92,,,04:APAC,,0,,500,1470338.23,23765.89183,3106.650009,22696.73913,,50761.99485,28285.59041,279746.4458,247087.2028,318,02:>= 80,02:30-89 DPD,0,0,0,-0.18,1.01,,,,,3942.93401,,,,,,,
Sample Bank,123456,2025-02,IntHE,10304020203,01:HELOAN,02:> Three years old,03:N/A,,,3989,4503398.43,,,,,,,,,1.2,1.43,1268.783385,2.97,,,,4,9.59,,,04:APAC,,0,,29,411483.2684,12959.95305,2891.04741,14582.21707,,128281.5786,60540.05133,133976.8631,84492.8238,270,02:>= 80,03:90-119 DPD,0,0,0,-0.4,1.53,,,,,-2616.79175,,,,,,,
Sample Bank,123456,2025-02,IntHE,10304020204,01:HELOAN,02:> Three years old,03:N/A,,,4909,2797955.973,,,,,,,,,1.07,0.47,10330.15673,0.14,,,,25,4.57,,,04:APAC,,0,,16,349948.1533,10861.53071,14253.08662,14784.4606,,369245.9507,105001.4439,50449.98993,36389.94157,60,02:>= 80,04:120-179 DPD,0,0,0,0.64,0.1,,,,,2859.581145,,,,,,,
Sample Bank,123456,2025-02,IntHE,10304020205,01:HELOAN,02:> Three years old,03:N/A,,,3419,1218073.423,,,,,,,,,1.14,1.7,5262.301834,1.31,,,,26,9.69,,,04:APAC,,0,,388,247815.9021,28792.52505,27518.42306,51048.64628,,335472.4663,228880.6959,221135.4831,64419.55998,314,02:>= 80,05:180+ DPD,0,0,0,-0.59,1.28,,,,,1055.778764,,,,,,,
Sample Bank,123456,2025-02,IntHE,20101010101,02:HELOC,01:<= Three years old,01:<= 660,,,3497,2227163.173,,,,,,,,,0.85,0.34,24983.65152,0.32,,,,44,4.28,,,01:Canada,,0.84,,130,92231.65299,30622.21254,560.5096288,6199.070656,,80650.34974,8483.750196,102870.6425,61489.02813,248,01:< 80,01:Current & 1-29 DPD,3.5,2.31,1.54,-0.68,1.28,,,,,2947.605723,,,,,,,
Sample Bank,123456,2025-02,IntHE,20101010102,02:HELOC,01:<= Three years old,01:<= 660,,,354,1409941.9,,,,,,,,,1.58,0.94,4694.320888,2.54,,,,10,8.29,,,01:Canada,,0.83,,208,1970634.499,7177.317339,20712.1349,23195.13135,,430023.9291,321187.73,230276.3905,201846.9336,89,01:< 80,02:30-89 DPD,20.12,0.7,2.3,-0.46,0.97,,,,,3853.492892,,,,,,,
Sample Bank,123456,2025-02,IntHE,20101010103,02:HELOC,01:<= Three years old,01:<= 660,,,3414,1411164.844,,,,,,,,,1.51,1.8,4595.342278,1.51,,,,0,1.67,,,01:Canada,,4.81,,326,672559.6971,24883.97316,17820.24886,38108.87973,,198978.6735,57788.52395,975.620457,583.1196261,329,01:< 80,03:90-119 DPD,31.16,0.87,1.37,-1,0.85,,,,,-59.65712328,,,,,,,
Sample Bank,123456,2025-02,IntHE,20101010104,02:HELOC,01:<= Three years old,01:<= 660,,,2605,3045763.83,,,,,,,,,0.69,0.44,17167.63684,0.99,,,,42,10,,,01:Canada,,2.15,,352,1499502.614,25063.90121,20479.03775,28375.30212,,87089.76029,47451.70475,432439.0049,195366.4075,210,01:< 80,04:120-179 DPD,17.71,1.63,2.68,-0.27,0.86,,,,,-4002.594611,,,,,,,
Sample Bank,123456,2025-02,IntHE,20101010105,02:HELOC,01:<= Three years old,01:<= 660,,,2134,4771905.903,,,,,,,,,1.69,0.13,5234.408961,0.53,,,,38,7.16,,,01:Canada,,4.15,,256,301066.1793,9803.962821,8385.647073,12955.20093,,7997.580981,347.1819224,296033.2409,213695.7053,338,01:< 80,05:180+ DPD,23.43,2.63,2.39,0.6,0.46,,,,,3639.042616,,,,,,,
Sample Bank,123456,2025-02,IntHE,20101010201,02:HELOC,01:<= Three years old,01:<= 660,,,826,3759325.537,,,,,,,,,0.95,0.26,13788.20665,2.76,,,,23,4.75,,,01:Canada,,1.93,,242,454253.4181,23981.78069,17082.69235,27276.26639,,362561.077,323166.3718,294447.5076,194018.6741,173,02:>= 80,01:Current & 1-29 DPD,21.25,0.98,0.41,0.13,0.19,,,,,-2985.857294,,,,,,,
Sample Bank,123456,2025-02,IntHE,20101010202,02:HELOC,01:<= Three years old,01:<= 660,,,2250,1877684.88,,,,,,,,,0.87,0.31,8992.643208,0.8,,,,13,7.39,,,01:Canada,,1.55,,248,735302.91,28212.30003,20064.65159,39284.30841,,162289.4789,127129.9686,178359.6482,111132.5063,210,02:>= 80,02:30-89 DPD,25.7,2.8,1.42,-0.79,0.14,,,,,1214.9269,,,,,,,
Sample Bank,123456,2025-02,IntHE,20101010203,02:HELOC,01:<= Three years old,01:<= 660,,,3344,3574791.403,,,,,,,,,1.11,0.37,17882.32869,1.21,,,,25,6.07,,,01:Canada,,4.88,,479,1985045.818,45048.28995,20857.28765,48023.24892,,30208.19536,5104.344999,330628.2756,39335.14915,306,02:>= 80,03:90-119 DPD,3.36,2.08,1.66,0.6,0.18,,,,,785.275663,,,,,,,
Sample Bank,123456,2025-02,IntHE,20101010204,02:HELOC,01:<= Three years old,01:<= 660,,,724,3354864.772,,,,,,,,,0.97,1.36,471.6405153,2.52,,,,22,4.75,,,01:Canada,,0.61,,433,1290464.612,850.2457884,3294.926476,3673.531749,,220913.4274,82152.84242,440750.8476,155384.6928,256,02:>= 80,04:120-179 DPD,21.06,2.85,1.32,0.36,0.18,,,,,3739.284251,,,,,,,
Sample Bank,123456,2025-02,IntHE,20101010205,02:HELOC,01:<= Three years old,01:<= 660,,,1795,111265.7856,,,,,,,,,1.26,0.04,22069.40566,1.21,,,,37,2.61,,,01:Canada,,0.22,,63,320738.0594,27690.53573,16646.83347,22267.96354,,237891.7625,6737.878923,78701.94255,47346.79737,189,02:>= 80,05:180+ DPD,7.31,2.43,1.71,-0.5,1.1,,,,,-1096.213659,,,,,,,
Sample Bank,123456,2025-02,IntHE,20101020101,02:HELOC,02:> Three years old,01:<= 660,,,1482,3978476.345,,,,,,,,,0.21,1.01,38205.02313,3,,,,16,7.48,,,01:Canada,,2.74,,160,1980281.74,43028.84967,3472.798948,8296.625483,,110092.6184,12206.35183,191013.9758,140625.5302,291,01:< 80,01:Current & 1-29 DPD,9.51,1.87,1.42,-0.16,0.79,,,,,978.8943295,,,,,,,
Sample Bank,123456,2025-02,IntHE,20101020102,02:HELOC,02:> Three years old,01:<= 660,,,992,3104764.247,,,,,,,,,0.56,0.73,2169.489712,1.92,,,,45,2.92,,,01:Canada,,0.08,,276,6108.82495,26982.9157,16965.88884,41779.31483,,462557.3754,38072.80023,282859.6399,192917.7887,17,01:< 80,02:30-89 DPD,25.25,0.77,0.4,0.65,0.18,,,,,4815.268819,,,,,,,
Sample Bank,123456,2025-02,IntHE,20101020103,02:HELOC,02:> Three years old,01:<= 660,,,4968,256333.7309,,,,,,,,,1.82,0.95,5247.655855,2.61,,,,16,3.87,,,01:Canada,,3.62,,209,1636870.972,35331.40643,24194.37244,54278.12301,,397530.2447,153475.4986,193094.1034,21347.37891,112,01:< 80,03:90-119 DPD,33.35,0.87,2.18,0.34,0.58,,,,,2128.036578,,,,,,,
Sample Bank,123456,2025-02,IntHE,20101020104,02:HELOC,02:> Three years old,01:<= 660,,,2559,4350640.953,,,,,,,,,1.69,1.21,5291.515975,1.02,,,,37,7.34,,,01:Canada,,1.89,,355,1524338.291,15158.68297,25582.99545,35450.16245,,296380.1237,243936.5332,220428.9542,158493.6947,291,01:< 80,04:120-179 DPD,38.63,0.35,1.21,-0.03,1.17,,,,,3751.770631,,,,,,,
Sample Bank,123456,2025-02,IntHE,20101020105,02:HELOC,02:> Three years old,01:<= 660,,,3421,3347199.561,,,,,,,,,1.1,0.64,24512.02827,2.1,,,,13,1.55,,,01:Canada,,1.87,,146,1587675.87,26763.35846,28356.11271,30607.44291,,279808.1004,171399.2768,123228.4839,38136.72571,26,01:< 80,05:180+ DPD,37.79,2.97,2.03,-0.07,1.16,,,,,138.4952732,,,,,,,
Sample Bank,123456,2025-02,IntHE,20101020201,02:HELOC,02:> Three years old,01:<= 660,,,623,1940429.948,,,,,,,,,0.8,0.72,11939.79495,1.19,,,,24,6.51,,,01:Canada,,4.7,,212,522682.0635,49029.38261,2182.499867,39272.08753,,81818.51494,6113.267039,241951.6894,18362.12752,129,02:>= 80,01:Current & 1-29 DPD,5.69,2.17,2.89,-0.92,1.61,,,,,-73.01323927,,,,,,,
Sample Bank,123456,2025-02,IntHE,20101020202,02:HELOC,02:> Three years old,01:<= 660,,,3786,1789894.958,,,,,,,,,1.15,1.03,3311.977184,2.33,,,,7,5.95,,,01:Canada,,3.25,,424,313909.8308,14767.79544,26063.80327,37519.62153,,162103.5631,82325.05941,152414.6399,100964.3654,335,02:>= 80,02:30-89 DPD,30.82,1.65,1.23,-0.41,1.31,,,,,-883.478341,,,,,,,
Sample Bank,123456,2025-02,IntHE,20101020203,02:HELOC,02:> Three years old,01:<= 660,,,864,1666436.494,,,,,,,,,0.69,0.13,8422.343535,2.33,,,,49,3.94,,,01:Canada,,0.08,,384,1457228.618,29341.46074,13096.28003,34015.39724,,109801.0774,4493.29082,251222.4201,20139.4823,301,02:>= 80,03:90-119 DPD,29.96,2.88,1.03,-0.82,0.74,,,,,-698.9145924,,,,,,,
