BHC_NAME,RSSD_ID,REPORTING_MONTH,PORTFOLIO_ID,SEGMENT_ID,Product Type,Age,Credit Score,Delinquency Status,Education Level,# Accounts,$ Outstandings,# Accounts in Repayment,$ Outstandings in Repayment,# New Disbursements,$ New Disbursements,$ Unpaid Principal Balance with Co-Signer,$ Unpaid Principal Balance in Grace,$ Unpaid Principal Balance in Deferment,$ Unpaid Principal Balance in Forbearance,$ Gross Contractual Charge-offs,$ Bankruptcy Charge-offs,$ Recoveries,$ Net Charge-offs,Adjustment Factor,WAL,Security,# New Accounts,$ New Accounts,$ Commitments,$ Modifications,Geography,LTV Ratio,$ New Commitments,Original LTV,# New accounts,$ New accounts,$ Gross contractual charge-offs,$ Bankruptcy charge-offs,$ Net charge-offs,$ Adjustment factor,$ Foreclosure,$ New foreclosure,$ Other Real Estate Owned (OREO),$ New OREO,Weighted Average Life of Loans,LTV,Delinquency,$ Commitment,$ Commitment Increases,$ Commitment Decreases,$ Adjustment Factor,$ New Foreclosure,$ Commitment (HELOC only),$ New commitments (HELOC only),$ Commitment increases (HELOC only),$ Commitment decreases (HELOC only),Adjustment factor to reconcile $ gross contractual charge-offs to $ net charge-offs,$ Receivables,$ Unpaid principal balance,$ New commitments,# Accounts charged-off,Adjustment factor,$ O/S for 30+ DPD in last 24 months,# Accounts 30+ DPD in last 24 months
Example Bank,123456,2025-01,IntFM,20304010105,02: Other,01: <= 3 years,03: N/A,05: 180+ DPD,,950.0,220.5,,,,,,,,,,,1.88,,,,,,,,,04: APAC,,,01: < 80,34.0,9.65,0.34,2.53,0.99,0.24,7.78,1.4,1.45,1.94,27.0,,,,,,,,,,,,,,,,,,,
Example Bank,123456,2025-01,IntFM,20304010201,02: Other,01: <= 3 years,03: N/A,01: Current & 1-29 DPD,,730.0,331.29,,,,,,,,,,,1.32,,,,,,,,,04: APAC,,,02: >= 80,5.0,6.27,1.34,1.12,1.14,-0.92,7.02,4.19,3.58,0.17,28.0,,,,,,,,,,,,,,,,,,,
Example Bank,123456,2025-01,IntFM,20304010202,02: Other,01: <= 3 years,03: N/A,02: 30-89 DPD,,738.0,293.43,,,,,,,,,,,1.82,,,,,,,,,04: APAC,,,02: >= 80,18.0,11.34,1.84,2.79,2.81,0.84,9.83,4.9,0.85,2.62,15.0,,,,,,,,,,,,,,,,,,,
Example Bank,123456,2025-01,IntFM,20304010203,02: Other,01: <= 3 years,03: N/A,03: 90-119 DPD,,400.0,110.39,,,,,,,,,,,0.49,,,,,,,,,04: APAC,,,02: >= 80,18.0,18.53,1.33,2.33,3.17,0.14,2.08,0.29,0.05,0.55,27.0,,,,,,,,,,,,,,,,,,,
Example Bank,123456,2025-01,IntFM,20304010204,02: Other,01: <= 3 years,03: N/A,04: 120-179 DPD,,600.0,144.81,,,,,,,,,,,1.98,,,,,,,,,04: APAC,,,02: >= 80,9.0,13.16,2.0,1.94,1.96,0.81,1.8,3.4,2.46,2.93,20.0,,,,,,,,,,,,,,,,,,,
Example Bank,123456,2025-01,IntFM,20304010205,02: Other,01: <= 3 years,03: N/A,05: 180+ DPD,,774.0,271.82,,,,,,,,,,,0.97,,,,,,,,,04: APAC,,,02: >= 80,42.0,5.57,4.97,2.88,6.88,0.7,3.25,3.03,0.44,1.84,8.0,,,,,,,,,,,,,,,,,,,
Example Bank,123456,2025-01,IntFM,20304020101,02: Other,02: > 3 years,03: N/A,01: Current & 1-29 DPD,,878.0,435.03,,,,,,,,,,,0.74,,,,,,,,,04: APAC,,,01: < 80,23.0,13.28,1.77,2.0,3.03,0.39,3.67,3.12,2.76,1.19,24.0,,,,,,,,,,,,,,,,,,,
Example Bank,123456,2025-01,IntFM,20304020102,02: Other,02: > 3 years,03: N/A,02: 30-89 DPD,,185.0,183.08,,,,,,,,,,,1.57,,,,,,,,,04: APAC,,,01: < 80,26.0,10.77,4.14,2.72,5.29,0.56,9.08,0.81,1.31,2.98,7.0,,,,,,,,,,,,,,,,,,,
Example Bank,123456,2025-01,IntFM,20304020103,02: Other,02: > 3 years,03: N/A,03: 90-119 DPD,,443.0,159.63,,,,,,,,,,,1.09,,,,,,,,,04: APAC,,,01: < 80,5.0,14.34,0.1,1.02,0.03,-0.24,6.43,3.02,3.02,0.75,6.0,,,,,,,,,,,,,,,,,,,
Example Bank,123456,2025-01,IntFM,20304020104,02: Other,02: > 3 years,03: N/A,04: 120-179 DPD,,199.0,221.99,,,,,,,,,,,0.09,,,,,,,,,04: APAC,,,01: < 80,5.0,5.34,0.86,1.66,2.43,-0.19,0.36,3.01,0.95,2.77,16.0,,,,,,,,,,,,,,,,,,,
Example Bank,123456,2025-01,IntFM,20304020105,02: Other,02: > 3 years,03: N/A,05: 180+ DPD,,623.0,185.23,,,,,,,,,,,0.33,,,,,,,,,04: APAC,,,01: < 80,13.0,1.68,1.72,2.94,4.33,0.39,8.49,1.37,0.9,2.18,29.0,,,,,,,,,,,,,,,,,,,
Example Bank,123456,2025-01,IntFM,20304020201,02: Other,02: > 3 years,03: N/A,01: Current & 1-29 DPD,,767.0,273.11,,,,,,,,,,,0.8,,,,,,,,,04: APAC,,,02: >= 80,5.0,18.36,4.95,2.25,6.4,-0.85,1.72,3.48,3.28,1.01,23.0,,,,,,,,,,,,,,,,,,,
Example Bank,123456,2025-01,IntFM,20304020202,02: Other,02: > 3 years,03: N/A,02: 30-89 DPD,,101.0,427.73,,,,,,,,,,,1.56,,,,,,,,,04: APAC,,,02: >= 80,46.0,6.83,1.4,1.66,1.5,0.19,9.13,3.44,0.84,1.26,21.0,,,,,,,,,,,,,,,,,,,
Example Bank,123456,2025-01,IntFM,20304020203,02: Other,02: > 3 years,03: N/A,03: 90-119 DPD,,824.0,180.53,,,,,,,,,,,0.99,,,,,,,,,04: APAC,,,02: >= 80,13.0,12.66,3.64,0.57,3.22,-0.81,6.33,1.52,2.42,0.5,24.0,,,,,,,,,,,,,,,,,,,
Example Bank,123456,2025-01,IntFM,20304020204,02: Other,02: > 3 years,03: N/A,04: 120-179 DPD,,877.0,141.67,,,,,,,,,,,0.06,,,,,,,,,04: APAC,,,02: >= 80,9.0,5.54,2.13,0.91,2.98,-0.84,0.34,4.46,2.32,2.03,10.0,,,,,,,,,,,,,,,,,,,
Example Bank,123456,2025-01,IntFM,20304020205,02: Other,02: > 3 years,03: N/A,05: 180+ DPD,,182.0,208.92,,,,,,,,,,,0.39,,,,,,,,,04: APAC,,,02: >= 80,22.0,7.32,4.36,2.16,6.13,0.03,9.31,3.97,1.82,1.27,7.0,,,,,,,,,,,,,,,,,,,
Sample Bank,123456,2025-02,IntHE,10101010101,01:HELOAN,01:<= Three years old,01:<= 660,,,2388.0,788535.2384106829,,,,,,,,,1.5,2.0,21234.28928110367,2.66,,,,23.0,5.27,,,01:Canada,,0.0,,30.0,1392384.9390897558,31185.115451813523,28500.70825671188,38451.534427421735,,229735.3327470239,42460.9140550181,417846.8340089898,336567.35496422864,33.0,01:< 80,01:Current & 1-29 DPD,0.0,0.0,0.0,-0.72,0.7,,,,,12.541375045540915,,,,,,,
Sample Bank,123456,2025-02,IntHE,10101010102,01:HELOAN,01:<= Three years old,01:<= 660,,,3755.0,1635576.5067754122,,,,,,,,,1.05,0.83,28810.54766127416,2.47,,,,48.0,9.13,,,01:Canada,,0.0,,110.0,1444660.5424417842,29378.57186751035,25579.84139275675,26147.865598992943,,476044.557113666,395919.2886888693,317320.67227809475,63540.77343099234,342.0,01:< 80,02:30-89 DPD,0.0,0.0,0.0,0.5,1.18,,,,,2397.0131608460524,,,,,,,
Sample Bank,123456,2025-02,IntHE,10101010103,01:HELOAN,01:<= Three years old,01:<= 660,,,3707.0,125014.24789860504,,,,,,,,,0.56,0.84,4798.936929106683,2.7,,,,26.0,8.66,,,01:Canada,,0.0,,2.0,465830.2965382767,8852.286266484965,7886.190084804641,11939.539422182925,,166706.1172074587,17460.336576036912,427281.0903428556,393263.2653549489,231.0,01:< 80,03:90-119 DPD,0.0,0.0,0.0,0.38,1.27,,,,,-18.323567605693825,,,,,,,
Sample Bank,123456,2025-02,IntHE,10101010104,01:HELOAN,01:<= Three years old,01:<= 660,,,4357.0,3504316.1295556454,,,,,,,,,0.83,0.63,4347.94752653326,1.45,,,,9.0,3.22,,,01:Canada,,0.0,,487.0,676711.0857464597,5263.060172640238,24742.546633312093,25657.659279419076,,244981.83818408937,172038.80546163893,372418.9464396696,174656.19523295533,239.0,01:< 80,04:120-179 DPD,0.0,0.0,0.0,-0.73,0.57,,,,,2185.342840059391,,,,,,,
Sample Bank,123456,2025-02,IntHE,10101010105,01:HELOAN,01:<= Three years old,01:<= 660,,,736.0,740314.8310134979,,,,,,,,,0.9,1.34,1835.64751344734,2.25,,,,34.0,5.18,,,01:Canada,,0.0,,18.0,842803.2393411982,2249.132177197472,11252.37783748606,11665.862501236192,,98988.02133653023,17252.21423221052,220995.15102573455,88261.07148514794,84.0,01:< 80,05:180+ DPD,0.0,0.0,0.0,0.63,0.18,,,,,3341.933857937858,,,,,,,
Sample Bank,123456,2025-02,IntHE,10101010201,01:HELOAN,01:<= Three years old,01:<= 660,,,1500.0,3133680.963766772,,,,,,,,,1.78,0.59,11830.43923466308,0.94,,,,21.0,6.87,,,01:Canada,,0.0,,224.0,126232.36529892782,28243.972294349074,9862.649444565492,26276.18250425149,,412173.3853556746,283205.61140524165,342198.5681279003,252545.53748935816,243.0,02:>= 80,01:Current & 1-29 DPD,0.0,0.0,0.0,0.22,1.72,,,,,1860.243333633578,,,,,,,
Sample Bank,123456,2025-02,IntHE,10101010202,01:HELOAN,01:<= Three years old,01:<= 660,,,4739.0,1476167.7540143267,,,,,,,,,0.33,1.72,40519.9990804862,2.2,,,,4.0,7.1,,,01:Canada,,0.0,,382.0,1749728.1269120064,42073.01308787025,29366.768028463703,30919.782035847747,,253071.07623339968,12764.65031311027,353978.4847435496,44127.431545004976,181.0,02:>= 80,02:30-89 DPD,0.0,0.0,0.0,-0.82,0.83,,,,,3734.16702611668,,,,,,,
Sample Bank,123456,2025-02,IntHE,10101010203,01:HELOAN,01:<= Three years old,01:<= 660,,,1829.0,2414199.4825903405,,,,,,,,,1.42,1.7,183.89192233507072,2.34,,,,15.0,0.3,,,01:Canada,,0.0,,484.0,563909.8341845726,7594.74839176722,6009.592612913649,13420.449082345796,,18487.55202592739,7773.10349213386,481202.14478926646,252106.3096983464,220.0,02:>= 80,03:90-119 DPD,0.0,0.0,0.0,0.83,1.68,,,,,-4502.623669780288,,,,,,,
Sample Bank,123456,2025-02,IntHE,10101010204,01:HELOAN,01:<= Three years old,01:<= 660,,,2195.0,1393562.7345975072,,,,,,,,,1.82,1.09,10978.570533086848,2.79,,,,2.0,8.75,,,01:Canada,,0.0,,186.0,1958130.5164062309,42525.41494504965,13494.462538199245,45041.30695016205,,416744.6191606997,388862.89429694857,204534.52570839893,12847.118667529458,297.0,02:>= 80,04:120-179 DPD,0.0,0.0,0.0,-0.45,0.07,,,,,926.5823830574928,,,,,,,
Sample Bank,123456,2025-02,IntHE,10101010205,01:HELOAN,01:<= Three years old,01:<= 660,,,1027.0,3218037.520109176,,,,,,,,,1.09,0.13,1050.0447774612176,0.21,,,,20.0,1.11,,,01:Canada,,0.0,,240.0,362859.7122704143,45754.65875950701,15363.45577207231,60068.0697541181,,320272.29910058033,53612.34634505572,318196.7722336753,197433.1292278378,321.0,02:>= 80,05:180+ DPD,0.0,0.0,0.0,0.82,1.64,,,,,1854.8656320533928,,,,,,,
Sample Bank,123456,2025-02,IntHE,10101020101,01:HELOAN,02:> Three years old,01:<= 660,,,2642.0,4341335.318993601,,,,,,,,,0.7,1.19,8184.457358658165,0.31,,,,34.0,1.64,,,01:Canada,,0.0,,279.0,610251.3735593269,13355.628166303668,14181.11595712308,19352.28676476858,,135693.2867009614,84532.24000838738,365798.02315481857,348302.59246547235,88.0,01:< 80,01:Current & 1-29 DPD,0.0,0.0,0.0,0.64,0.13,,,,,-617.7479861680476,,,,,,,
Sample Bank,123456,2025-02,IntHE,10101020102,01:HELOAN,02:> Three years old,01:<= 660,,,4119.0,2996933.303070852,,,,,,,,,1.58,1.76,11646.901784816851,1.42,,,,25.0,4.09,,,01:Canada,,0.0,,277.0,1802393.7414742932,34031.20629539675,1260.0218567289446,23644.32636730884,,485652.9655744437,373659.5034214893,311700.19759276515,65571.98594670986,145.0,01:< 80,02:30-89 DPD,0.0,0.0,0.0,0.3,0.55,,,,,2632.8388385531844,,,,,,,
Sample Bank,123456,2025-02,IntHE,10101020103,01:HELOAN,02:> Three years old,01:<= 660,,,114.0,4284492.441888575,,,,,,,,,0.88,0.18,5422.300130074801,1.92,,,,33.0,8.2,,,01:Canada,,0.0,,346.0,86061.93289862426,7645.187212068777,9919.83496153782,12142.722043531794,,81421.33134459084,25846.154772109567,309479.4540697175,308745.2315591556,354.0,01:< 80,03:90-119 DPD,0.0,0.0,0.0,-0.63,1.01,,,,,-2052.3358884436893,,,,,,,
Sample Bank,123456,2025-02,IntHE,10101020104,01:HELOAN,02:> Three years old,01:<= 660,,,2831.0,3538175.2781041893,,,,,,,,,1.42,1.25,10166.26494527213,1.78,,,,30.0,0.2,,,01:Canada,,0.0,,423.0,985351.55089341,25697.9086508131,22799.463054876695,38331.10676041767,,58691.15434410266,52744.5363421096,342224.8085258837,213664.06439933853,238.0,01:< 80,04:120-179 DPD,0.0,0.0,0.0,-0.42,0.32,,,,,-1009.4796733520616,,,,,,,
Sample Bank,123456,2025-02,IntHE,10101020105,01:HELOAN,02:> Three years old,01:<= 660,,,517.0,1073446.5122146313,,,,,,,,,0.85,1.3,15513.93292680037,0.76,,,,10.0,2.49,,,01:Canada,,0.0,,392.0,738389.1661075664,36497.01464326578,4858.959718610694,25842.0414350761,,317690.49736542784,33597.47526503768,374834.3788407258,144669.36749086026,352.0,01:< 80,05:180+ DPD,0.0,0.0,0.0,-0.72,0.9,,,,,1526.2439582672023,,,,,,,
Sample Bank,123456,2025-02,IntHE,10101020201,01:HELOAN,02:> Three years old,01:<= 660,,,1997.0,1798555.9342923055,,,,,,,,,1.55,1.2,6954.941827539535,0.51,,,,29.0,0.61,,,01:Canada,,0.0,,389.0,1944688.245898135,8087.300978449396,17981.83960929903,19114.19876020889,,397455.43425724,75583.58180400646,232277.04584118287,20145.69966007179,330.0,02:>= 80,01:Current & 1-29 DPD,0.0,0.0,0.0,-0.36,1.27,,,,,-484.2440640816585,,,,,,,
Sample Bank,123456,2025-02,IntHE,10101020202,01:HELOAN,02:> Three years old,01:<= 660,,,1710.0,2786808.8475426263,,,,,,,,,0.77,0.43,13873.8167026443,1.39,,,,36.0,9.2,,,01:Canada,,0.0,,203.0,301238.2090453904,29551.85344066115,18392.273471618428,34070.31020963528,,109235.02721111428,39167.91070083717,470158.6143674721,298171.0988269817,349.0,02:>= 80,02:30-89 DPD,0.0,0.0,0.0,-0.18,0.27,,,,,81.60077329548858,,,,,,,
Sample Bank,123456,2025-02,IntHE,10101020203,01:HELOAN,02:> Three years old,01:<= 660,,,4359.0,111390.42920473666,,,,,,,,,1.22,1.4,3598.619353411235,1.75,,,,43.0,4.9,,,01:Canada,,0.0,,356.0,1456020.8854475964,14487.25957951787,26606.183728473537,37494.82395458018,,375998.0114196615,68155.31828144376,15638.86329666847,8702.850134679882,341.0,02:>= 80,03:90-119 DPD,0.0,0.0,0.0,0.97,0.98,,,,,149.9542975213708,,,,,,,
Sample Bank,123456,2025-02,IntHE,10101020204,01:HELOAN,02:> Three years old,01:<= 660,,,4529.0,4150293.761652054,,,,,,,,,1.6,1.72,13781.934892075093,2.18,,,,10.0,6.95,,,01:Canada,,0.0,,182.0,206144.768660816,31612.649387644055,21379.023383148146,39209.737878717104,,174253.56743325025,30315.01582913281,237201.6087660578,37029.61531755485,102.0,02:>= 80,04:120-179 DPD,0.0,0.0,0.0,-0.21,1.79,,,,,2541.900139117265,,,,,,,
Sample Bank,123456,2025-02,IntHE,10101020205,01:HELOAN,02:> Three years old,01:<= 660,,,678.0,1005010.7018009764,,,,,,,,,0.89,1.85,3640.225642922629,1.69,,,,16.0,9.03,,,01:Canada,,0.0,,461.0,1765487.9606035482,7158.610667450527,16875.9432164769,20394.3282410048,,160617.2949184569,155224.5852153549,370675.1917439071,237499.50491294885,317.0,02:>= 80,05:180+ DPD,0.0,0.0,0.0,0.73,1.89,,,,,3190.993651887643,,,,,,,
Sample Bank,123456,2025-02,IntHE,10102010101,01:HELOAN,01:<= Three years old,01:<= 660,,,3096.0,3393443.1690830016,,,,,,,,,1.44,0.1,897.3346740319527,0.97,,,,8.0,9.61,,,02:EMEA,,0.0,,1.0,1557826.8858269593,1616.2877657488473,3835.623087480285,4554.57617919718,,259622.17787971324,239706.25623650063,345777.4954980027,204256.4737420545,315.0,01:< 80,01:Current & 1-29 DPD,0.0,0.0,0.0,0.86,1.1,,,,,524.0086921179573,,,,,,,
Sample Bank,123456,2025-02,IntHE,10102010102,01:HELOAN,01:<= Three years old,01:<= 660,,,852.0,3487177.0319684874,,,,,,,,,1.5,1.24,2525.0301829474934,1.97,,,,13.0,6.85,,,02:EMEA,,0.0,,49.0,1575875.0215530065,12733.167027892869,16224.190972652974,26432.32781759835,,334581.6430794157,70081.34112258421,94968.40365619924,73750.93619170556,237.0,01:< 80,02:30-89 DPD,0.0,0.0,0.0,-0.18,0.84,,,,,-2100.7561131609555,,,,,,,
Sample Bank,123456,2025-02,IntHE,10102010103,01:HELOAN,01:<= Three years old,01:<= 660,,,1465.0,3262056.6789660165,,,,,,,,,0.21,0.85,35518.985162762,1.21,,,,49.0,3.49,,,02:EMEA,,0.0,,142.0,1132973.029064932,46105.94320936165,13969.250853412908,24556.20890001256,,279830.7840357208,94321.36360618482,430392.0957641039,246188.9179353281,211.0,01:< 80,03:90-119 DPD,0.0,0.0,0.0,-0.29,1.09,,,,,-277.8506455382558,,,,,,,
Sample Bank,123456,2025-02,IntHE,10102010104,01:HELOAN,01:<= Three years old,01:<= 660,,,2842.0,4022892.483637957,,,,,,,,,1.26,1.63,12424.312500506025,1.96,,,,14.0,1.95,,,02:EMEA,,0.0,,447.0,1453252.3849272935,17868.960460771876,15250.497274584492,20695.14523485034,,299623.04058430064,61233.16572148582,131701.02951275464,38575.15199626101,329.0,01:< 80,04:120-179 DPD,0.0,0.0,0.0,0.43,1.29,,,,,-4181.234685990842,,,,,,,
Sample Bank,123456,2025-02,IntHE,10102010105,01:HELOAN,01:<= Three years old,01:<= 660,,,2643.0,2052196.3479123835,,,,,,,,,1.41,1.41,2032.14410925717,1.37,,,,8.0,4.42,,,02:EMEA,,0.0,,71.0,1874622.266311426,3379.3799411742766,7091.727429710209,8438.963261627316,,389801.3640543092,119200.28358670272,58180.859362761184,55278.23681498916,65.0,01:< 80,05:180+ DPD,0.0,0.0,0.0,0.94,0.4,,,,,1899.3874358149496,,,,,,,
Sample Bank,123456,2025-02,IntHE,10102010201,01:HELOAN,01:<= Three years old,01:<= 660,,,2945.0,1320829.8815923682,,,,,,,,,1.08,1.48,33104.768181099294,0.71,,,,44.0,2.08,,,02:EMEA,,0.0,,68.0,260007.99371365696,43523.563979692684,19303.153694175147,29721.949492768537,,30285.2013528222,22571.651121536863,313930.75134067016,83256.31220594356,133.0,02:>= 80,01:Current & 1-29 DPD,0.0,0.0,0.0,0.74,1.0,,,,,-1094.2246030745382,,,,,,,
Sample Bank,123456,2025-02,IntHE,10102010202,01:HELOAN,01:<= Three years old,01:<= 660,,,4636.0,2451730.498677324,,,,,,,,,0.02,1.74,4610.917290871581,2.18,,,,0.0,4.2,,,02:EMEA,,0.0,,140.0,640157.0766872473,8323.756963516955,29964.930010278276,33677.76968292365,,378103.4542042333,63074.24465782795,455845.7060108989,50611.45941999308,329.0,02:>= 80,02:30-89 DPD,0.0,0.0,0.0,0.22,0.54,,,,,-1377.837883435017,,,,,,,
Sample Bank,123456,2025-02,IntHE,10102010203,01:HELOAN,01:<= Three years old,01:<= 660,,,4763.0,426256.510107284,,,,,,,,,0.08,1.31,3241.088134874072,1.23,,,,10.0,9.15,,,02:EMEA,,0.0,,152.0,1721126.8666189632,8300.996391095534,13800.165489292558,18860.07374551402,,106087.26661377892,49626.59340159955,417283.6003777041,5425.815863134729,104.0,02:>= 80,03:90-119 DPD,0.0,0.0,0.0,0.28,1.12,,,,,1693.4867337247642,,,,,,,
Sample Bank,123456,2025-02,IntHE,10102010204,01:HELOAN,01:<= Three years old,01:<= 660,,,313.0,3419346.4296926004,,,,,,,,,0.63,0.19,1290.368236901778,0.43,,,,6.0,3.82,,,02:EMEA,,0.0,,435.0,1712491.2448633153,2894.0939167173497,13582.87531205504,15186.600991870611,,41012.101501544,16008.56906291903,134280.7505560395,62351.026345107806,322.0,02:>= 80,04:120-179 DPD,0.0,0.0,0.0,-0.77,1.17,,,,,4276.545651757837,,,,,,,
Sample Bank,123456,2025-02,IntHE,10102010205,01:HELOAN,01:<= Three years old,01:<= 660,,,2862.0,174913.9574875875,,,,,,,,,0.36,1.24,11979.598605475763,0.83,,,,0.0,8.23,,,02:EMEA,,0.0,,78.0,1003540.6634654478,13087.304382500695,7944.705396095003,9052.411173119935,,315929.74279846105,198720.66108512305,351206.22109110263,262822.3844374551,70.0,02:>= 80,05:180+ DPD,0.0,0.0,0.0,-0.29,0.77,,,,,-450.92301145469537,,,,,,,
Sample Bank,123456,2025-02,IntHE,10102020101,01:HELOAN,02:> Three years old,01:<= 660,,,2592.0,2037065.5922517865,,,,,,,,,1.62,0.48,39916.81881483548,2.96,,,,41.0,4.95,,,02:EMEA,,0.0,,43.0,131669.749372311,45390.809795604895,13332.514062237977,18806.5050430074,,290955.4499430631,149770.04839645044,98605.49478920078,39167.68456026966,351.0,01:< 80,01:Current & 1-29 DPD,0.0,0.0,0.0,0.68,0.61,,,,,1487.2326509985796,,,,,,,
Sample Bank,123456,2025-02,IntHE,10102020102,01:HELOAN,02:> Three years old,01:<= 660,,,3602.0,1909150.4091070408,,,,,,,,,0.91,1.31,8718.515988968062,1.24,,,,30.0,9.85,,,02:EMEA,,0.0,,313.0,1581272.295008022,20008.09812662337,24710.13851658079,35999.720654236095,,429081.3904407637,196082.09187841287,242139.26702432212,22781.44282193811,356.0,01:< 80,02:30-89 DPD,0.0,0.0,0.0,-0.39,1.92,,,,,-1397.7277871770934,,,,,,,
Sample Bank,123456,2025-02,IntHE,10102020103,01:HELOAN,02:> Three years old,01:<= 660,,,484.0,3063185.630375588,,,,,,,,,0.81,0.32,9946.39705996922,2.68,,,,19.0,9.97,,,02:EMEA,,0.0,,135.0,255944.3554504504,26515.926426439222,16803.09953564833,33372.62890211833,,89408.40051716391,14610.099362878014,306839.2742929703,147277.2532228051,127.0,01:< 80,03:90-119 DPD,0.0,0.0,0.0,0.14,0.55,,,,,-684.8045631093346,,,,,,,
Sample Bank,123456,2025-02,IntHE,10102020104,01:HELOAN,02:> Three years old,01:<= 660,,,2293.0,2933938.331867992,,,,,,,,,1.12,0.01,2637.0795723707365,1.85,,,,2.0,5.36,,,02:EMEA,,0.0,,259.0,1709406.3936140328,3916.0374061682433,13717.274792997316,14996.232626794825,,35744.68390355173,6337.742433496544,77786.62867589781,22038.69382117988,277.0,01:< 80,04:120-179 DPD,0.0,0.0,0.0,-0.41,0.47,,,,,-1636.1485543571353,,,,,,,
Sample Bank,123456,2025-02,IntHE,10102020105,01:HELOAN,02:> Three years old,01:<= 660,,,1538.0,1357387.7336295156,,,,,,,,,1.79,0.81,5161.785476503477,2.59,,,,6.0,9.48,,,02:EMEA,,0.0,,72.0,762341.0170807862,32903.4190578619,25316.20922787607,53057.84280923449,,112196.20978739842,94013.1264422186,364687.1960786862,349473.2148062139,18.0,01:< 80,05:180+ DPD,0.0,0.0,0.0,-0.59,1.64,,,,,545.004587790675,,,,,,,
Sample Bank,123456,2025-02,IntHE,10102020201,01:HELOAN,02:> Three years old,01:<= 660,,,1492.0,3100662.404665809,,,,,,,,,1.09,1.55,22783.45001116397,0.54,,,,42.0,6.25,,,02:EMEA,,0.0,,384.0,1352435.1513378252,25750.651903382597,29849.7435922958,32816.945484514414,,404362.1926183952,89875.36678779151,280103.8579185917,207651.9231862461,188.0,02:>= 80,01:Current & 1-29 DPD,0.0,0.0,0.0,0.19,1.08,,,,,169.45035982878653,,,,,,,
Sample Bank,123456,2025-02,IntHE,10102020202,01:HELOAN,02:> Three years old,01:<= 660,,,1701.0,602658.8605569398,,,,,,,,,1.49,0.88,5164.849570891266,0.98,,,,22.0,9.34,,,02:EMEA,,0.0,,41.0,370347.2067386897,6827.468218636257,2471.448803690093,4134.067451435084,,422920.02244966174,357268.3288655727,137015.68168631644,106097.79433598409,76.0,02:>= 80,02:30-89 DPD,0.0,0.0,0.0,-0.18,0.43,,,,,-1822.4650420682965,,,,,,,
Sample Bank,123456,2025-02,IntHE,10102020203,01:HELOAN,02:> Three years old,01:<= 660,,,2431.0,2778589.829384465,,,,,,,,,1.94,1.37,29783.25023222725,0.98,,,,39.0,9.75,,,02:EMEA,,0.0,,100.0,1208149.8814000348,38317.66993988607,6640.617762902704,15175.03747056152,,348638.43291748303,259805.0673480309,280209.44604543975,5412.026976090991,88.0,02:>= 80,03:90-119 DPD,0.0,0.0,0.0,0.41,0.51,,,,,-1503.0329135966158,,,,,,,
Sample Bank,123456,2025-02,IntHE,10102020204,01:HELOAN,02:> Three years old,01:<= 660,,,4098.0,4934299.082834002,,,,,,,,,0.26,1.36,1462.1722797315508,1.51,,,,25.0,3.06,,,02:EMEA,,0.0,,362.0,868346.5604641878,13570.768143662795,13230.166557681836,25338.76242161308,,447349.856092876,300079.6062499981,39616.08653045778,23446.151425095533,65.0,02:>= 80,04:120-179 DPD,0.0,0.0,0.0,-0.17,0.71,,,,,-2810.465000146641,,,,,,,
Sample Bank,123456,2025-02,IntHE,10102020205,01:HELOAN,02:> Three years old,01:<= 660,,,1424.0,4116540.069903385,,,,,,,,,1.52,1.98,18843.01421007813,0.69,,,,9.0,4.78,,,02:EMEA,,0.0,,385.0,109054.50005474422,22448.663017061423,24000.749662913167,27606.39846989645,,480963.3906092287,165918.91823534074,283490.60759812465,62546.86007549239,107.0,02:>= 80,05:180+ DPD,0.0,0.0,0.0,-0.84,1.56,,,,,-1523.6357969573564,,,,,,,
Sample Bank,123456,2025-02,IntHE,10103010101,01:HELOAN,01:<= Three years old,01:<= 660,,,2314.0,1386760.8031186163,,,,,,,,,0.39,1.28,4761.358262907369,2.91,,,,32.0,6.91,,,03:LATAM,,0.0,,280.0,1592725.2219875648,16667.621065321615,10490.299848448409,22396.562650862656,,16476.8056488514,11088.40655914877,263439.80392542575,84582.21150216616,160.0,01:< 80,01:Current & 1-29 DPD,0.0,0.0,0.0,0.48,1.96,,,,,-2333.966436298981,,,,,,,
Sample Bank,123456,2025-02,IntHE,10103010102,01:HELOAN,01:<= Three years old,01:<= 660,,,2934.0,326947.11056759965,,,,,,,,,1.67,0.11,7727.302921264483,0.85,,,,13.0,3.12,,,03:LATAM,,0.0,,355.0,1085153.7654550252,9503.277326857928,17762.348523445595,19538.32292903904,,54215.11585754118,46583.40688027493,468882.8382033152,315059.99560345174,251.0,01:< 80,02:30-89 DPD,0.0,0.0,0.0,0.38,0.32,,,,,-3981.3673713902153,,,,,,,
Sample Bank,123456,2025-02,IntHE,10103010103,01:HELOAN,01:<= Three years old,01:<= 660,,,4485.0,4516499.522427549,,,,,,,,,0.54,1.48,14887.39999808974,0.74,,,,33.0,6.02,,,03:LATAM,,0.0,,401.0,1001799.2876327508,16595.140288718678,4098.564131916222,5806.304422545161,,470745.4816461015,178714.29125686752,361787.8914025814,26324.25474342016,143.0,01:< 80,03:90-119 DPD,0.0,0.0,0.0,0.41,1.12,,,,,4955.22162178552,,,,,,,
